"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"mds1",0.561876880691581,0.697239743431618,0.615797569790046,0.585803969669112,0.576049166217949,0.619585757783457,0.649760298064395,0.655920274397943,0.709228307838957,0.658732072223288,0.697605213243889,0.66283689046937,0.696573822616219,0.721341754438444,0.708101282854767,0.661476489549084,0.65870236203213,0.720707396428978,0.734960464053591,0.749013314824784,0.750252764049622,0.76377234469422,0.775154259487148,0.776188442133146,0.771359227536746,0.761711096603987,0.766275808012845,0.781395478400745,0.714073256131785,0.745912292574038,0.758625926855966,0.795107836609895,0.807059238947161,0.792780934200289,0.803057653146203,0.800128343216789,0.780296939420768,0.793430504294219,0.807065813587522,0.804018321617383,0.808726168895679,0.821272571741796,0.828281523370379,0.828192667151776,0.821385392274451,0.815685164095263,0.827838399369299,0.824863467762872,0.833091892087887,0.841259036728575
"mds1",0.561876880691581,0.503675080308162,0.603447444747303,0.52559910105627,0.571074011225745,0.623621746917758,0.687569450057514,0.700954247683036,0.662735813821639,0.604990067809613,0.565894774232056,0.56428640134824,0.550954224244596,0.541614642665131,0.560627206157266,0.584398841169444,0.602970904443349,0.604024703888867,0.598531196661985,0.598861304243451,0.621237026621556,0.63394431822145,0.645700032933539,0.651236636488996,0.643716142865436,0.632278395777817,0.652566877274063,0.666343602006374,0.688139776638389,0.709078089376863,0.721490662291988,0.714501723757135,0.707990901519438,0.726015704729718,0.755093845127187,0.757110559101072,0.753558411349005,0.748450279528332,0.752179879751278,0.759815892132397,0.765998168530857,0.765368457828716,0.760072686999687,0.766358138940493,0.777750562421237,0.788661687751807,0.798508559907065,0.806030620722611,0.821505675060106,0.837382185994623
"mds1",0.561876880691581,0.618805336049238,0.522578021248962,0.58591353149904,0.624344938720563,0.644464945448002,0.70952979268074,0.725865005392639,0.751335027571489,0.735698900447459,0.743000100325659,0.76424786618732,0.781845501576581,0.795170757579638,0.794641904664394,0.783535657975489,0.776681045067779,0.768359872642069,0.764491568913356,0.739119557982206,0.727107358384329,0.726514721062664,0.738729142072902,0.748048076885824,0.749216352594294,0.74516140532524,0.770052048364632,0.773056020735115,0.773442365368859,0.789562743167304,0.789450622077183,0.798438797288655,0.809120308150935,0.809335993095469,0.823122351662954,0.826449857083545,0.816613961436703,0.82106984548208,0.82877056507241,0.830919508206399,0.829651949389181,0.824125236952745,0.811113251689291,0.79975377171854,0.791359149524338,0.784111041915157,0.783884580033434,0.778574240200343,0.787963860421326,0.797563866966988
"mds1",0.561876880691581,0.612475160359791,0.657077269697292,0.629011534122655,0.701235333503301,0.710173395595078,0.645750795704453,0.597039534685051,0.642654359051053,0.674431588302633,0.681592854126968,0.696878197778685,0.730329156355775,0.693448308691123,0.67005851836535,0.682113901711284,0.687253312832688,0.677029244366748,0.6716333161091,0.65222213835816,0.632187481732798,0.617357230487855,0.621028325763134,0.639306152504966,0.650674317100221,0.669364938824319,0.781474477044928,0.762654916701178,0.731390903801227,0.73145886690088,0.751020742500333,0.792302376159921,0.840496054115522,0.857492480996705,0.831486512867282,0.812422485651195,0.817212558112895,0.823694735876361,0.848692736825309,0.873892925373255,0.88486805855196,0.889129466548833,0.890186932602294,0.88857518426254,0.886538094014921,0.884622014102756,0.882326472392758,0.880899873967299,0.880575609913996,0.881170246381045
"mds1",0.561876880691581,0.596144884081527,0.620520078425162,0.664178739667746,0.730591174411532,0.778887963248293,0.818445769966868,0.836434506424536,0.837430952832367,0.833955771645006,0.832105197928152,0.827870638789711,0.824129042668844,0.815525547509303,0.805184535547606,0.80265404305784,0.800297726824176,0.790383603598016,0.787864404308617,0.788769581695872,0.80823198859224,0.827455681025234,0.832976450035342,0.830059181817005,0.828590483907697,0.817935504337472,0.820086155406349,0.829584409043306,0.81488725693293,0.802209686708734,0.818133193932929,0.829385253644215,0.826744850639776,0.838645381983404,0.84171953926827,0.839519854606416,0.838240058217522,0.830759663344627,0.82514095874599,0.828416123119896,0.829819792628412,0.835062268390627,0.838324346161852,0.838975201631685,0.841188754839923,0.844202518783793,0.847993040016398,0.852391199395881,0.857933702788294,0.862856567279404
"mds1",0.561876880691581,0.682371665958931,0.729413040958632,0.743124615438889,0.730926653990584,0.745230964179234,0.734450171437981,0.760296248540529,0.780362580498328,0.780777485093202,0.766502046869845,0.733177297883948,0.720960198866477,0.711592484854803,0.706979832095374,0.693742686993248,0.728360399920834,0.789260728269842,0.839572683933266,0.856216205255462,0.845394012579765,0.817376526012755,0.795003240779727,0.786812936826867,0.791647838050637,0.798623431371042,0.788753188677362,0.805811529650194,0.810564328078376,0.839794003390479,0.876102037750637,0.896944653816333,0.898966021669843,0.887752154085408,0.871516219532214,0.857115497497229,0.853796557974176,0.85409770518517,0.85365674131586,0.852901082218734,0.852186136337039,0.850130446179078,0.849020464073797,0.849173479482222,0.849520721878935,0.851096091483141,0.854870553318061,0.859830549901674,0.865691610280235,0.871537674628241
"mds1",0.575955460479477,0.665414092788974,0.675773119841166,0.73674081412074,0.662307404739558,0.626366756633019,0.684707359520093,0.709479824365809,0.692954384140689,0.687797838704635,0.674754128106057,0.648497371648238,0.633330522904767,0.584333052466727,0.549334846462197,0.556693439897684,0.589502012810097,0.600650104840375,0.60036008542333,0.619033269255376,0.644204174608498,0.628863030574773,0.578606228459139,0.549446707954582,0.521774357872167,0.542115833727087,0.614580657924815,0.604184955553122,0.575926210864894,0.583995133275972,0.545488162001132,0.538313868900555,0.562784468405498,0.575523542653746,0.604714640121231,0.606642155787157,0.594331093466026,0.568495872525505,0.541848703830058,0.536162399822942,0.557268551071916,0.596735251473377,0.620689774985814,0.642664154374782,0.651681182860661,0.652008767444419,0.665856678162607,0.675001897201363,0.679849012816766,0.689989163683373
"mds1",0.575955460479477,0.585940379853651,0.477952202150806,0.532909016010999,0.56816157154207,0.551369299635599,0.610812980401649,0.682470077060962,0.654628085860843,0.573257901646513,0.554642055790925,0.544244742064389,0.563306271831868,0.540545625702443,0.499140981169142,0.48242090505852,0.465305763657563,0.444906336500643,0.413912523225832,0.374747227571216,0.344590572211776,0.331238109298866,0.322477182609102,0.310003834091239,0.302523849895096,0.31547969249695,0.345150681255232,0.346269368731375,0.340556556964014,0.311163039457731,0.282215963008387,0.246877474919536,0.241758526687522,0.24331112723189,0.237938818007214,0.231174875135538,0.226695817355775,0.22613768074222,0.228831538356273,0.232132070544633,0.238027242165033,0.245577737035263,0.252970190175014,0.256838936632561,0.256179068176229,0.258071901458293,0.265192261054332,0.277161730513046,0.281717726501011,0.284354932430889
"mds1",0.575955460479477,0.620827421922278,0.657057374959972,0.651011449958803,0.697467730074651,0.684857464155363,0.593448907141386,0.635369990631797,0.622869149999335,0.584729233981428,0.530633113606244,0.534917835567134,0.542801920568485,0.594117863201102,0.625620468575809,0.635059457883396,0.635889923045409,0.63953187855719,0.651216880653892,0.665647097400692,0.677482561636644,0.684645400240901,0.697039765255778,0.698288815934478,0.699149427423011,0.70898724969551,0.763785116709807,0.691746119412036,0.769100165304472,0.72850036259362,0.679094702493838,0.651745230645885,0.648468588523146,0.674218916119826,0.728611071019755,0.770540001200373,0.77080579726567,0.75731575559151,0.74409547923645,0.726954516415712,0.757324841483293,0.757319920614456,0.784617100394949,0.811464684395741,0.808008329481507,0.803830237115652,0.771401444631274,0.746208346569625,0.734983655616059,0.746225494499001
"mds1",0.575955460479477,0.486076193030636,0.51894359399661,0.544602549923719,0.66954008094264,0.622628952998803,0.644095959528371,0.597775903626681,0.536699580056412,0.486920458107595,0.412315171921716,0.327749246685776,0.263429055619241,0.215038784986672,0.191650240149923,0.208521208409912,0.240186073622249,0.261356060393332,0.282075243082472,0.266998660124438,0.258780896339955,0.262948239479728,0.27594336005495,0.289345632769217,0.305360639048252,0.32042531234718,0.244928616796105,0.213666880837422,0.190631481093457,0.198227935135746,0.23919712598968,0.28756793955389,0.315687080588282,0.312313668481699,0.286192551410709,0.274937054093276,0.272289729809631,0.280784917116375,0.283363897358439,0.286464936673396,0.292903971543573,0.300243857974107,0.303800232012529,0.302063126662439,0.301200980013279,0.301529469597106,0.294993426289034,0.289599200613901,0.284264846839405,0.279009553738642
"mds1",0.575955460479477,0.59654797647558,0.659820780642013,0.660228320165497,0.623004605474913,0.684832989808006,0.626052118828776,0.57880844336302,0.555212300559071,0.494270593020161,0.583438161683531,0.618647752370215,0.601218966608187,0.604485278464466,0.649228885442329,0.670347059619582,0.647894808472202,0.664358469800945,0.665183926572651,0.638417335855205,0.633912529603728,0.648572970785695,0.656875435389159,0.655237728721425,0.652492819301427,0.675942793316075,0.754662494214468,0.747410831200998,0.726758932291913,0.706437899076557,0.676303983222984,0.701621902443172,0.71268748841142,0.699675722288752,0.705381015972385,0.701775085783123,0.702166572645993,0.731488510863256,0.763839471323573,0.784813077209287,0.81501497336732,0.819125793591653,0.813249779135102,0.814113269762481,0.811345890478619,0.824337580430948,0.836007134831483,0.827205652055118,0.839026797872398,0.870873900813058
"mds1",0.575955460479477,0.442179400990672,0.46702987866865,0.628698765879535,0.590377322400732,0.504790323126408,0.441440834260192,0.455478729227334,0.506505537245345,0.533844149203665,0.549867046539542,0.54442445322099,0.541503828032767,0.574356674742802,0.526481728404634,0.514374528109861,0.469967281706839,0.440638887114171,0.431072288607134,0.429396284210978,0.429295640851161,0.415330737119436,0.402309323372666,0.388790009910806,0.38112792419432,0.375371833158049,0.360738568922903,0.317433396102776,0.286382313194916,0.260878346399318,0.259210709859763,0.258978325376706,0.258598950573141,0.25862061044701,0.258616378047161,0.256323459382925,0.254679137071566,0.253007917347241,0.246398128082207,0.242954407750941,0.256181101864492,0.264306773576076,0.266918326565312,0.266648050960085,0.264917660755395,0.262729557985523,0.260831337134754,0.256076902368985,0.246781873744778,0.245066809384541
"mds1",0.575955460479477,0.52616098269881,0.647614841874802,0.704536845445533,0.651417908397776,0.708730431177967,0.731564996422796,0.709863694951237,0.75092224664746,0.72129066947693,0.698002475431645,0.692692295239726,0.745906448474278,0.76522475818094,0.741297221525008,0.723045718138837,0.727701509909007,0.734873638812498,0.744646281880057,0.731890521750527,0.727564266877937,0.746556326603534,0.761676450916275,0.77241920862817,0.789191805461578,0.807944528564111,0.825055218032091,0.727926306126831,0.759383726573129,0.80733765623235,0.800767336261987,0.773735565254081,0.763747735245053,0.745490839552864,0.749544083985371,0.773264719719966,0.794869391158548,0.79004898378706,0.810865873084383,0.817932537600147,0.796709973656345,0.779539735346539,0.778978873193405,0.77776892253539,0.790620108078267,0.799464245688234,0.825715029259288,0.835485939896152,0.834837420794587,0.832419532360407
"mds1",0.575955460479477,0.491526744284065,0.556346183036871,0.563299890328562,0.524615408738002,0.527503175351888,0.541232818125047,0.46444920147646,0.443872492910383,0.417641621933096,0.392439024955867,0.364488238488906,0.358782163226486,0.356877156267203,0.356036507107709,0.355117232464291,0.355131122481651,0.352685889821361,0.351550039604152,0.349623760254507,0.348935873868107,0.350083574448136,0.350863557488718,0.350140326109512,0.350349232456496,0.350497538812452,0.354694513733021,0.357450462866305,0.357258391332012,0.358096615572176,0.357847623823423,0.362416303109559,0.383467364224974,0.473602155676144,0.492819319138122,0.456744626739653,0.454471211704059,0.454842358950289,0.456895994811263,0.464739577628248,0.494544747034395,0.549468580673817,0.561412245854823,0.5607612466181,0.560289252202589,0.559888529888779,0.559647495164119,0.55797578401592,0.557961292508823,0.559106720291499
"mds1",0.575955460479477,0.570118864516145,0.628663890001287,0.671970727605443,0.671418009555858,0.681432532375985,0.701173271391242,0.71714339011852,0.726063572414593,0.737930373036921,0.762363054016873,0.769354818185634,0.778750735290819,0.776725930967326,0.770603678736002,0.769533638671388,0.770191075729702,0.763469495098787,0.773015424058361,0.786590625712029,0.798353458285143,0.809299738959945,0.817377176799003,0.820652295759442,0.825556437339644,0.82215047203742,0.811523743563351,0.776721835381206,0.754687392071175,0.763558052180072,0.759143352087157,0.768022002157408,0.778137918542946,0.764891572469759,0.753853985371272,0.750424105693597,0.74197023239434,0.735660653078259,0.739937245273164,0.741506387927964,0.746431572720772,0.749278286608699,0.745861042095399,0.742968568623381,0.740169681670808,0.734639501736978,0.726539413455557,0.717156023719063,0.707907197645142,0.699284316495228
"mds1",0.575955460479477,0.372830972262864,0.518249338626758,0.633729253697587,0.686905541163472,0.563051811111912,0.453159786452486,0.438340727370063,0.450172671404296,0.367983247619085,0.312470320206939,0.429897853489015,0.482355240156946,0.484064490490804,0.487886331232732,0.495939397029854,0.488841012045926,0.48461824590736,0.480651016818621,0.476598469586113,0.474353782819598,0.47127955415184,0.46799698746239,0.464513453665276,0.463869179349439,0.464694641691555,0.470211472201012,0.476255087026634,0.481086680407738,0.485364571198607,0.488203450732144,0.489667310589093,0.497442683561007,0.52716777458198,0.590690266533763,0.626608296765474,0.622011617783091,0.631526257683414,0.648231542140662,0.648254536482044,0.647853290782037,0.646968065191804,0.646257351092338,0.643219448792118,0.639793217457063,0.633967481130335,0.623440022083406,0.616791699981256,0.57483287472609,0.572470208778573
"mds1",0.575955460479477,0.607248975398175,0.613482051952623,0.629069073914824,0.643300964105196,0.669198360689464,0.68732144632151,0.687937256977266,0.680526668358756,0.640997667921444,0.682297623951943,0.684873936289939,0.670811463801397,0.633395729678724,0.629465463305241,0.647246758806457,0.657495127323797,0.657305287585845,0.697798902595689,0.726906372562645,0.71210019852285,0.693028979974531,0.668294995594588,0.640476187500922,0.640095067580618,0.605526428346532,0.558589986739894,0.608184865055468,0.630948658016992,0.617581069115471,0.561322517342915,0.548599666928522,0.573313659755605,0.582180730696149,0.598236182553725,0.60236408293815,0.613428770731341,0.587725115695308,0.616167510520395,0.664190218290471,0.703551618009134,0.704866969779343,0.668098936621478,0.663789137057368,0.660694219543362,0.656681232718065,0.651421796872182,0.670161323647074,0.693477758580211,0.700334934061429
"mds1",0.575955460479477,0.521274423484967,0.580957173399886,0.61637720396223,0.611378008589315,0.555585089206765,0.514723331613014,0.543157412766825,0.621115212526891,0.665211379768756,0.665271642840257,0.665102807667682,0.65544375432375,0.624439341973403,0.592071004916047,0.572215422913467,0.580848865466522,0.580112271376844,0.568585763266274,0.566331005492625,0.593984033424467,0.623251673296816,0.636860655593386,0.632381082471432,0.6026786685263,0.56655797592961,0.598387867106367,0.625436635632491,0.661614039296022,0.666814835849142,0.623270705418286,0.635210872467526,0.625540155715136,0.609419267773924,0.5987781729457,0.590888941693846,0.609952518781175,0.625722767771239,0.631695584863154,0.639257947922965,0.646623440152829,0.660150562653881,0.65871277614349,0.660134577399702,0.670085525424276,0.679200893147552,0.68143414372736,0.67869934028247,0.678429103010336,0.689047497285249
"mds1",0.575955460479477,0.646980359694179,0.619629888612906,0.680820575482833,0.574922166901733,0.60314827542557,0.563414950338682,0.529837764401744,0.589029246189927,0.611373408146562,0.579776075339629,0.600771332941961,0.638469099411559,0.65230698312795,0.645922373315156,0.602311780227213,0.585258945640458,0.61571835317763,0.658990538748095,0.641175447176864,0.626651919355919,0.629250725002242,0.653711647442576,0.672865256195074,0.68473883007078,0.698054681915668,0.739586112586751,0.657153607296527,0.660386206112338,0.638583551299216,0.572276663647653,0.607842480118947,0.656409634913071,0.701230502951758,0.742841651366335,0.774811450701995,0.794361752732777,0.790272453581782,0.778098787105697,0.779750022142122,0.777643083224379,0.770767612438297,0.767986726031301,0.763303387604986,0.762760393565868,0.766277175135964,0.768226599558547,0.777934809855131,0.789889130201256,0.802833855218402
"mds1",0.575955460479477,0.517614580033733,0.620552722331094,0.607577234778918,0.525140913487228,0.622028914295516,0.651159291007473,0.63714305255491,0.59603726647624,0.587278854309723,0.604391905843206,0.629659611824974,0.644415255581321,0.641507949404238,0.618094394383413,0.628387690801227,0.622956937097338,0.608089127082252,0.632672223306965,0.653330757122544,0.670901838420083,0.68542733662956,0.690136045061045,0.691091696001342,0.678321603138272,0.65649837040654,0.619247815715476,0.637877369075938,0.625188828837577,0.603476562027401,0.624702580039075,0.647840005082695,0.658353594893688,0.662721080481528,0.679413238368585,0.689404759872952,0.691394550095684,0.70287607356017,0.733739261051288,0.736328985692104,0.74899442751689,0.765328904772231,0.775026347031393,0.787741048167949,0.79595334444554,0.797552919896009,0.803695531734864,0.804498595187402,0.806862330196011,0.813665465858502
"mds1",0.575955460479477,0.664214364504293,0.605167458189489,0.606131248722629,0.647378549783467,0.658678888478313,0.637908402969262,0.631855144973875,0.601676115489696,0.620423058313218,0.647356619231631,0.609290237248783,0.637449996496233,0.702526943814377,0.713238268940004,0.72454444486509,0.733284679662151,0.722469420759272,0.729057225479118,0.747143412311963,0.716645486640735,0.745779466544247,0.777432506974005,0.773516408009227,0.774572164491123,0.706999730828902,0.677814294637534,0.750012903544267,0.783146053485141,0.746679178410229,0.769842734934707,0.787745111538337,0.779142135909573,0.755815898211781,0.768684302388907,0.763338741137343,0.734485004046791,0.746415191575788,0.745016898169862,0.73867140041461,0.731088716507272,0.721480945687426,0.739886367992261,0.766213105543324,0.767900530679227,0.763025652037297,0.771269993437367,0.779946341791341,0.787883041747922,0.79636001269095
"mds1",0.575955460479477,0.575257111334585,0.632033013714393,0.681985717372055,0.584251385932949,0.576937508542545,0.623119386293947,0.618265291280371,0.628668274283188,0.66855488488644,0.703949798485375,0.736413892677797,0.720408944531925,0.690358838454264,0.671351552314741,0.667929417523635,0.682848509103824,0.714030595720454,0.721593906719589,0.707003147674419,0.718184416364639,0.728736459445053,0.72568236160526,0.722847776131454,0.72132648159683,0.721701354870779,0.721330849093578,0.747061874745841,0.741804752974197,0.737106205841464,0.711353863731247,0.704956404454288,0.735953864161244,0.768923954849305,0.792391891313778,0.791928669970466,0.769287651822075,0.766698551798733,0.790641236059787,0.806251895573958,0.805075756332007,0.801723660878361,0.79376986888897,0.780246674344528,0.765017438402051,0.759411513217489,0.760597341974054,0.759014909203054,0.759251168206471,0.765185908184977
"mds1",0.575955460479477,0.62314675484227,0.675199917854408,0.671970434047405,0.709006373432133,0.707734334775678,0.674094214183371,0.679134761105615,0.639441925962892,0.656693859204025,0.691605467120629,0.689430169932327,0.713682259292105,0.746376940852756,0.791597823189555,0.774309180852489,0.76232045666959,0.760245198051888,0.764447006760343,0.74321537789056,0.720962856853907,0.730441333289107,0.75409750835519,0.727588573108777,0.728865269830648,0.713698249956925,0.697536551783451,0.737797512431048,0.777619639932179,0.822572589190423,0.839808534494299,0.837249993150915,0.824574224168976,0.850787684554327,0.866742248046886,0.866842243074777,0.865167041189769,0.869251375261125,0.863635044873174,0.863245168764618,0.853885975689504,0.851851017377383,0.85297287840083,0.852601500647995,0.85522267817653,0.860849136376794,0.862659240266928,0.868414075631466,0.870375605919892,0.872578770922553
"mds1",0.575955460479477,0.554275430653165,0.648315148506279,0.672384325096308,0.68696312038955,0.598145184139631,0.596922840098596,0.634560233468779,0.680729661937309,0.693795139037967,0.658728243423959,0.627126231999948,0.695820087901233,0.72788158808058,0.733968076946765,0.744030628839951,0.755685346279149,0.777989183934341,0.800544957135251,0.81875858324671,0.816429167412577,0.802184119756802,0.781626899702352,0.789690780113983,0.800838046062153,0.808881361784904,0.766080219390317,0.768475223488339,0.799380312306787,0.769514837030471,0.748410629637615,0.750339449745045,0.756960859262951,0.787149899021002,0.818306301515234,0.846063385228651,0.861107384303873,0.866069858289461,0.86139766993347,0.85591020879403,0.842172373248024,0.826202352145515,0.816804436071876,0.811451890070364,0.809875680792623,0.808549761920473,0.808954012388403,0.815494773848352,0.82744462802249,0.840261630710765
"mds1",0.575955460479477,0.548200753074944,0.686907819161014,0.776672017454102,0.742998832443738,0.745065977783397,0.702433784043241,0.689822059084948,0.701507034585046,0.707590415571883,0.700952089243255,0.688476633170006,0.68385514332861,0.689750920599615,0.688537593923487,0.691913008551938,0.70424434662007,0.714497465894237,0.724213088862573,0.733896934311102,0.744560929865754,0.74924910411239,0.742781684038901,0.73556801260062,0.728930315747116,0.723585470280072,0.764610206878817,0.801343441760789,0.83318842651754,0.861660521788953,0.873898076967268,0.863245882449,0.84341617403625,0.840007216954567,0.837815229023697,0.832336786131793,0.834013478501309,0.829560781544541,0.830622639879428,0.830041182779136,0.832910445621458,0.829041331915118,0.845304883045025,0.857860553015918,0.860474473795337,0.852564214402748,0.85041680211239,0.857464039115675,0.865809527921842,0.872174147700534
"mds1",0.575955460479477,0.531077774623937,0.751158776079857,0.788441620036707,0.786339774122989,0.814848195353511,0.803684987968968,0.786856828286239,0.792474064411196,0.795490310561533,0.77909128204897,0.778254458927079,0.740880188686289,0.693703822342165,0.703360444874991,0.712230851679678,0.741472712755551,0.74516650933431,0.745141639274544,0.750613539032464,0.757671646721286,0.764622750948191,0.757573462213764,0.749308056196262,0.743377905327476,0.739092274401494,0.731606074732568,0.778720051326245,0.817431132530248,0.837431569914328,0.862585933949983,0.866741591080197,0.857867841597605,0.838547986238343,0.823258649617341,0.826377527351292,0.832703894420124,0.844035594835993,0.854162249928259,0.862217444989224,0.864778886563069,0.867735487717804,0.868322132071265,0.865452977736236,0.849347834566479,0.832667582770207,0.820621503711335,0.820449064693054,0.828856794921777,0.836900268918869
"mds1",0.496075542708933,0.562216816229466,0.587466828085775,0.670769176896258,0.610215108740005,0.670439982657806,0.645007288303374,0.631130971854655,0.656550139496217,0.681841928879535,0.638224591873864,0.612073159950096,0.615439753848046,0.650889193694957,0.677906863174682,0.678748807762497,0.675641225586753,0.660435010772741,0.635409156184712,0.602997598764887,0.574199015335513,0.543026012458123,0.523222084219239,0.507701252472815,0.50490160776618,0.489268693664411,0.53093333308377,0.605877470105109,0.609545991193942,0.627973559398291,0.639506295189478,0.675325495082706,0.662863843886342,0.668060731930904,0.681645147186457,0.703342518330051,0.725372648379238,0.713917220648969,0.709448804343982,0.67020234996521,0.67768567007587,0.676416629669207,0.67925712085377,0.671994681160999,0.663387146364372,0.654030782244034,0.640965063448459,0.664072396403527,0.700197900689801,0.715827227938998
"mds1",0.496075542708933,0.480001489413996,0.469356219778432,0.563202957673741,0.601441505457655,0.539337638311004,0.420137240203367,0.442895043986689,0.404887698355587,0.480879438406524,0.537508001664645,0.570755941600078,0.593318696284542,0.590332915550706,0.571578843783494,0.551983764952236,0.539836924275108,0.525273709351625,0.532632290124233,0.559041555569927,0.572814332805845,0.566616203451195,0.553133171729782,0.561300209132924,0.572430846679842,0.58399012922695,0.514558801665007,0.433421628290911,0.430128907362497,0.389084795737113,0.341197505292967,0.30977716891528,0.302072073013218,0.282831942856862,0.275898825463163,0.267007498677952,0.259220231334646,0.251109354397597,0.252522636277537,0.25237188651439,0.25221572463664,0.252112034998286,0.250787499128653,0.249237156414391,0.247836630829083,0.24634296984995,0.245191762054866,0.24390732261704,0.242979448555794,0.24021953314954
"mds1",0.496075542708933,0.514627478453856,0.665963819652127,0.66093247147754,0.677922470494257,0.626674336561808,0.646571040934514,0.630552575685033,0.702577376890773,0.694019411894668,0.684734781888011,0.678336965384021,0.68294888730536,0.681841127025457,0.649946742421032,0.671547376233389,0.681503796629598,0.653264915619175,0.64500086507177,0.654532224805542,0.648136610135875,0.634028598971021,0.618216081272333,0.639767743518168,0.669106915045737,0.704126683304164,0.722131246324017,0.725792720382442,0.728365445399611,0.73061582588014,0.728801948983978,0.729343204502404,0.747654453014976,0.761237548178266,0.754741123254158,0.747151583965355,0.755899611002021,0.758241181371132,0.765723571102601,0.762287684553003,0.771635134942473,0.760063753872417,0.774905246530431,0.791718409177084,0.799344056423813,0.797705164904785,0.793523763112554,0.78691580965356,0.773614374043854,0.759244327653891
"mds1",0.496075542708933,0.443722350204226,0.532173951903243,0.555240530174742,0.383917227495603,0.355305176321451,0.474089591702095,0.512448786276022,0.51723323856476,0.50548248825798,0.489238438993073,0.498445862711695,0.50933881554217,0.504329496950163,0.506955016690829,0.499393725498861,0.487514092233321,0.464262463062145,0.451350633480177,0.438826021145275,0.436524751495635,0.433156334289059,0.414390250801705,0.404302848613461,0.394002482634461,0.379414388420186,0.347627226478972,0.352238967589631,0.353174855086547,0.374008892850897,0.390278545170675,0.3966036952341,0.397765816556726,0.398010399279852,0.397801760071984,0.396572662284066,0.39398619321366,0.388910564023266,0.383681992575005,0.378803626134137,0.379021083098326,0.381853224553696,0.38437047937746,0.386169300430582,0.388027452908712,0.389464904726921,0.390829719543598,0.391473530236351,0.392533236469535,0.377338635714846
"mds1",0.496075542708933,0.552425240086493,0.654916570000563,0.656861499969345,0.619733208290771,0.670916660115851,0.67993172270588,0.64969788341397,0.689828771334026,0.635994673805519,0.64759127003693,0.66919098644183,0.626858817471419,0.591276002721084,0.592600665886118,0.619692233510007,0.604974181747913,0.637964448362826,0.68493792973168,0.710461474353665,0.710481479546343,0.706231941717112,0.750849551384245,0.764864088242463,0.761906884803042,0.745173001868574,0.728873435987845,0.761565382744774,0.77933445611403,0.773109973100115,0.772080805264062,0.771744370677278,0.760645520352214,0.759369431888139,0.757256456050474,0.760692307693387,0.760313559838113,0.759503944484158,0.757529222504446,0.76046975595401,0.744780158653443,0.755928308351962,0.744392096284844,0.755775822404345,0.772859346647486,0.783678623177966,0.792913374604615,0.801687464613108,0.801546155953143,0.800102909357957
"mds1",0.496075542708933,0.554098729106226,0.562441132226824,0.436181249733148,0.526764829652762,0.581928615297877,0.5579255762046,0.588695934975098,0.583600597992732,0.522304710653099,0.45627248639359,0.400737083212288,0.354617783695928,0.331027926658261,0.308129231171482,0.300133383803943,0.302817371232333,0.30657178004422,0.306982397745216,0.303151899829043,0.293816454860374,0.286931692762151,0.286088938409228,0.285200600817452,0.28387558885055,0.283293041941362,0.283791888582518,0.28584624329033,0.287402239814613,0.28956810432914,0.292318613427224,0.293960894263367,0.295571152062833,0.297970620659331,0.299297555334952,0.300321131074046,0.301954019711689,0.302238964271928,0.302255992687975,0.302353980922066,0.302141144216385,0.301582677705789,0.300464639230151,0.298624652765459,0.294117762936969,0.2927857037672,0.288515091970646,0.292103984756284,0.297249834111533,0.303496784327826
"mds1",0.496075542708933,0.667265228394479,0.728399008454322,0.710245264768743,0.695106250608969,0.691142094168326,0.672392822885701,0.661919260010092,0.68243432499758,0.693069981584386,0.717739165073144,0.770025047208853,0.784064856057794,0.67798293836708,0.681775502457377,0.68810818732836,0.684137541594471,0.694110842129656,0.695099829302765,0.681301214394782,0.661212018942716,0.644746844808495,0.643976655247998,0.663330757352306,0.6860539218081,0.704734622510172,0.717821610988991,0.744302661416217,0.733922827474237,0.717942339477448,0.771705179686112,0.767322734640213,0.760213973307295,0.755389436641761,0.77239782834106,0.795648697314569,0.798943328710706,0.799541721628796,0.801363455742164,0.809680170351804,0.817716296034471,0.827781450715535,0.834133431770365,0.839269545785152,0.845096909646774,0.850220244439393,0.855365100205767,0.860036497487446,0.858580363262762,0.856720406641509
"mds1",0.496075542708933,0.515608820541568,0.566272566665524,0.594473859110878,0.520358800512648,0.44562870162757,0.350578636331968,0.347479299209812,0.369201489595859,0.392442822250496,0.394541529702256,0.396333019125862,0.408816281034146,0.423273032354882,0.415220066259326,0.409398803176339,0.406097955763843,0.393772142644855,0.38114167515838,0.372053597759499,0.36476704163731,0.356780616111926,0.348991153480219,0.341175797283181,0.338403583339665,0.328506906325885,0.323574957739778,0.321510220040803,0.278541104349809,0.277389705008475,0.272636650521082,0.269635666479454,0.267859674922241,0.268331810670012,0.267229173511246,0.261587566842923,0.269955540965118,0.260251931216137,0.238137382287382,0.228225178474152,0.226666969016245,0.227042198941061,0.232624775567339,0.21814113735739,0.27902723190513,0.282569040989942,0.285616016651756,0.291842571797736,0.318522344730158,0.31522775623878
